time,cart_pos,pend_pos,cart_vel,pend_vel,torque
1.132000000000000028e+01,8.357855520707656706e-05,3.160164767990663925e+00,-1.350885700092123616e-03,1.987411055109823965e-01,-9.200923196872975995e-03
1.133999999999999986e+01,5.656084120523409203e-05,3.164139590100883748e+00,-1.034625985657837421e-03,1.806668887532797418e-01,1.405838090220078683e-02
1.135999999999999943e+01,3.586832149207734740e-05,3.167752927875949531e+00,-2.644142710010375080e-04,1.590662976485582303e-01,-1.168136108672205610e-02
1.138000000000000078e+01,3.058003607205659859e-05,3.170934253828920912e+00,2.165127884373377462e-05,1.341118840830927139e-01,-8.351352764518505181e-03
1.140000000000000036e+01,3.101306164893127652e-05,3.173616491510582893e+00,3.891203388895298973e-04,1.064246399097963369e-01,6.698731978357209786e-03
1.141999999999999993e+01,3.879546842672187393e-05,3.175744984308778829e+00,1.033211954023349928e-03,7.644644411053422295e-02,-1.089269026246673586e-03
1.143999999999999950e+01,5.945970750718887682e-05,3.177273913190989507e+00,1.503743513007286267e-03,4.458324716197489129e-02,1.359759855089687306e-03
1.146000000000000085e+01,8.953457776733459946e-05,3.178165578134228841e+00,1.992515041151326528e-03,1.146357068401786250e-02,-5.168607381856311737e-04
1.148000000000000043e+01,1.293848785903611289e-04,3.178394849547909295e+00,2.408495619034903279e-03,-2.233558498375511070e-02,-6.265605860694348737e-03
1.150000000000000000e+01,1.775547909710591999e-04,3.177948137848234378e+00,2.677453317413331941e-03,-5.618289129686437205e-02,-4.471369873541237820e-03
1.151999999999999957e+01,2.311038573193258550e-04,3.176824480022296893e+00,2.938906092036833693e-03,-8.941039257097432857e-02,-1.611246377859237215e-04
1.154000000000000092e+01,2.898819791600625181e-04,3.175036272170877361e+00,3.227848739901207752e-03,-1.214132053288848184e-01,1.336352289748561455e-02
1.156000000000000050e+01,3.544389539580866753e-04,3.172608008064299767e+00,3.697399918030591301e-03,-1.516177227082965984e-01,2.414300469524817763e-03
1.158000000000000007e+01,4.283869523186985100e-04,3.169575653610134047e+00,3.876454500874462229e-03,-1.795408905005516087e-01,3.441145643968085508e-03
1.159999999999999964e+01,5.059160423361877502e-04,3.165984835800122799e+00,4.000360096659724175e-03,-2.045421930192270754e-01,-2.056056474180919733e-02
1.162000000000000099e+01,5.859232442693821947e-04,3.161893991939738413e+00,3.612526620519936667e-03,-2.261251523905632166e-01,2.295276347358746888e-02
1.164000000000000057e+01,6.581737766797808890e-04,3.157371488891927314e+00,3.977155431904160453e-03,-2.436619818557402006e-01,5.031125994245846250e-03
1.166000000000000014e+01,7.377168853178640720e-04,3.152498249254812368e+00,3.902044828822283720e-03,-2.571137606177905655e-01,-2.096405962177959239e-03
1.167999999999999972e+01,8.157577818943097855e-04,3.147355974042456594e+00,3.620304810604190945e-03,-2.660230356314217115e-01,4.931655474848030971e-04
1.170000000000000107e+01,8.881638781063935610e-04,3.142035513329828333e+00,3.324250330244447188e-03,-2.701064232676994581e-01,9.656198389134057827e-04
1.172000000000000064e+01,9.546488847112825308e-04,3.136633384864474294e+00,2.974794516288618417e-03,-2.692444883721128446e-01,-4.389811309378899642e-03
1.174000000000000021e+01,1.014144775037054960e-03,3.131248495097032070e+00,2.471184196154779453e-03,-2.633898989983901595e-01,-1.218120076662730991e-02
1.175999999999999979e+01,1.063568458960150462e-03,3.125980697117064278e+00,1.785628660651855746e-03,-2.525434617741020293e-01,-1.428678576380930203e-02
1.177999999999999936e+01,1.099281032173187638e-03,3.120929827881582241e+00,1.041787211233464062e-03,-2.367845654615602369e-01,-1.024987291845659045e-02
1.180000000000000071e+01,1.120116776397857023e-03,3.116194136572350892e+00,3.611893994584706828e-04,-2.163327895780886301e-01,-1.010948301888716511e-02
1.182000000000000028e+01,1.127340564387026376e-03,3.111867480780789119e+00,-3.266023674238428169e-04,-1.915441210201590527e-01,1.706724151925182592e-02
1.183999999999999986e+01,1.120808517038549609e-03,3.108036598360385927e+00,-5.237302861109871446e-04,-1.628262914246870752e-01,1.145618329954162934e-02
1.185999999999999943e+01,1.110333911316329931e-03,3.104780072531892365e+00,-8.624604916029985496e-04,-1.308661270388390419e-01,9.733533282289996008e-03
1.188000000000000078e+01,1.093084701484270003e-03,3.102162749991115742e+00,-1.248233516596135295e-03,-9.615341994371245926e-02,-7.865457508733811332e-03
1.190000000000000036e+01,1.068120031152347289e-03,3.100239681592241503e+00,-1.952491582368751522e-03,-5.927012397043896624e-02,-3.540351260242373724e-04
1.191999999999999993e+01,1.029070199504972206e-03,3.099054279112832599e+00,-2.477534669011171534e-03,-2.072970800987689738e-02,4.754915470162631233e-03
1.193999999999999950e+01,9.795195061247487581e-04,3.098639684952634976e+00,-2.871662267517457491e-03,1.871560380579675303e-02,-9.244427185897335225e-03
1.196000000000000085e+01,9.220862607743995996e-04,3.099013997028750911e+00,-3.480402843856726745e-03,5.831124873834711564e-02,3.070712674107493531e-03
1.198000000000000043e+01,8.524782038972650040e-04,3.100180222003517727e+00,-3.793259896876295233e-03,9.743628244645732850e-02,0.000000000000000000e+00
