q11,q22,r,Vol
2.300000000000000266e+00,8.900000000000000355e+00,1.000000000000000000e+00,1.872839151616475561e+01
2.300000000000000266e+00,1.000000000000000000e+01,1.000000000000000056e-01,8.642982854862482966e+00
2.300000000000000266e+00,1.000000000000000000e+01,2.000000000000000111e-01,1.107556332014051925e+01
2.300000000000000266e+00,1.000000000000000000e+01,3.000000000000000444e-01,1.267812876074278172e+01
2.300000000000000266e+00,1.000000000000000000e+01,4.000000000000000222e-01,1.391429781348168149e+01
2.300000000000000266e+00,1.000000000000000000e+01,5.000000000000000000e-01,1.497116397431544144e+01
2.300000000000000266e+00,1.000000000000000000e+01,5.999999999999999778e-01,1.584628466403078839e+01
2.300000000000000266e+00,1.000000000000000000e+01,7.000000000000000666e-01,1.667932264205979820e+01
2.300000000000000266e+00,1.000000000000000000e+01,8.000000000000000444e-01,1.597918476144990230e+01
2.300000000000000266e+00,1.000000000000000000e+01,9.000000000000000222e-01,1.813580599929013104e+01
2.300000000000000266e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.806352908083686870e+01
3.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000056e-01,2.855363936253471380e+01
3.400000000000000355e+00,1.000000000000000056e-01,2.000000000000000111e-01,4.517809150733675949e+01
3.400000000000000355e+00,1.000000000000000056e-01,3.000000000000000444e-01,4.540374270377495947e+01
3.400000000000000355e+00,1.000000000000000056e-01,4.000000000000000222e-01,5.190811127063432906e+01
3.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e-01,5.787547983109161720e+01
3.400000000000000355e+00,1.000000000000000056e-01,5.999999999999999778e-01,6.270162767561718198e+01
3.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000666e-01,5.954563483670209223e+01
3.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000444e-01,5.677163491892483904e+01
3.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000222e-01,5.594581464880289445e+01
3.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+00,5.206005657455861524e+01
3.400000000000000355e+00,1.200000000000000178e+00,1.000000000000000056e-01,1.360012585221214998e+01
3.400000000000000355e+00,1.200000000000000178e+00,2.000000000000000111e-01,1.626606618816384042e+01
3.400000000000000355e+00,1.200000000000000178e+00,3.000000000000000444e-01,1.786625771801926987e+01
3.400000000000000355e+00,1.200000000000000178e+00,4.000000000000000222e-01,1.925327648138958381e+01
3.400000000000000355e+00,1.200000000000000178e+00,5.000000000000000000e-01,2.453012535787911474e+01
3.400000000000000355e+00,1.200000000000000178e+00,5.999999999999999778e-01,3.106837403996238578e+01
3.400000000000000355e+00,1.200000000000000178e+00,7.000000000000000666e-01,3.155264032677041897e+01
3.400000000000000355e+00,1.200000000000000178e+00,8.000000000000000444e-01,3.743671790968083002e+01
3.400000000000000355e+00,1.200000000000000178e+00,9.000000000000000222e-01,3.836675348907930072e+01
3.400000000000000355e+00,1.200000000000000178e+00,1.000000000000000000e+00,3.832585196051086740e+01
3.400000000000000355e+00,2.300000000000000266e+00,1.000000000000000056e-01,1.244069739875813063e+01
3.400000000000000355e+00,2.300000000000000266e+00,2.000000000000000111e-01,1.711805031054123916e+01
3.400000000000000355e+00,2.300000000000000266e+00,3.000000000000000444e-01,1.655467074695563667e+01
3.400000000000000355e+00,2.300000000000000266e+00,4.000000000000000222e-01,1.937609587978585424e+01
3.400000000000000355e+00,2.300000000000000266e+00,5.000000000000000000e-01,1.677918022000988074e+01
3.400000000000000355e+00,2.300000000000000266e+00,5.999999999999999778e-01,1.669083808139460956e+01
3.400000000000000355e+00,2.300000000000000266e+00,7.000000000000000666e-01,1.944152772064901669e+01
3.400000000000000355e+00,2.300000000000000266e+00,8.000000000000000444e-01,1.992957717803541229e+01
3.400000000000000355e+00,2.300000000000000266e+00,9.000000000000000222e-01,2.335602120038488394e+01
3.400000000000000355e+00,2.300000000000000266e+00,1.000000000000000000e+00,3.098998210690971433e+01
3.400000000000000355e+00,3.400000000000000355e+00,1.000000000000000056e-01,1.093954962577790191e+01
3.400000000000000355e+00,3.400000000000000355e+00,2.000000000000000111e-01,1.498233420462542043e+01
3.400000000000000355e+00,3.400000000000000355e+00,3.000000000000000444e-01,1.565394190787871942e+01
3.400000000000000355e+00,3.400000000000000355e+00,4.000000000000000222e-01,1.415811836415663372e+01
3.400000000000000355e+00,3.400000000000000355e+00,5.000000000000000000e-01,1.753242107071054079e+01
3.400000000000000355e+00,3.400000000000000355e+00,5.999999999999999778e-01,1.575719065552376641e+01
3.400000000000000355e+00,3.400000000000000355e+00,7.000000000000000666e-01,1.953414852829351034e+01
3.400000000000000355e+00,3.400000000000000355e+00,8.000000000000000444e-01,1.802798963849517833e+01
3.400000000000000355e+00,3.400000000000000355e+00,9.000000000000000222e-01,1.701896837666017248e+01
3.400000000000000355e+00,3.400000000000000355e+00,1.000000000000000000e+00,1.750573021132110796e+01
3.400000000000000355e+00,4.500000000000000000e+00,1.000000000000000056e-01,9.934193837323782361e+00
3.400000000000000355e+00,4.500000000000000000e+00,2.000000000000000111e-01,1.387655909707742730e+01
3.400000000000000355e+00,4.500000000000000000e+00,3.000000000000000444e-01,1.582863893522964105e+01
3.400000000000000355e+00,4.500000000000000000e+00,4.000000000000000222e-01,1.663182264802210497e+01
3.400000000000000355e+00,4.500000000000000000e+00,5.000000000000000000e-01,1.622727380366586303e+01
3.400000000000000355e+00,4.500000000000000000e+00,5.999999999999999778e-01,1.712910888599546411e+01
3.400000000000000355e+00,4.500000000000000000e+00,7.000000000000000666e-01,1.682684568667220049e+01
3.400000000000000355e+00,4.500000000000000000e+00,8.000000000000000444e-01,1.684201416822048358e+01
3.400000000000000355e+00,4.500000000000000000e+00,9.000000000000000222e-01,1.596845763714474309e+01
3.400000000000000355e+00,4.500000000000000000e+00,1.000000000000000000e+00,1.707902717245644553e+01
3.400000000000000355e+00,5.599999999999999645e+00,1.000000000000000056e-01,9.323741256358298202e+00
3.400000000000000355e+00,5.599999999999999645e+00,2.000000000000000111e-01,1.262891506427121691e+01
3.400000000000000355e+00,5.599999999999999645e+00,3.000000000000000444e-01,1.365927895571050321e+01
3.400000000000000355e+00,5.599999999999999645e+00,4.000000000000000222e-01,1.626474154420596108e+01
3.400000000000000355e+00,5.599999999999999645e+00,5.000000000000000000e-01,1.619857229938593690e+01
3.400000000000000355e+00,5.599999999999999645e+00,5.999999999999999778e-01,1.848026172549514712e+01
3.400000000000000355e+00,5.599999999999999645e+00,7.000000000000000666e-01,1.785900937165851232e+01
3.400000000000000355e+00,5.599999999999999645e+00,8.000000000000000444e-01,1.767687345714428204e+01
3.400000000000000355e+00,5.599999999999999645e+00,9.000000000000000222e-01,1.894329167023915517e+01
3.400000000000000355e+00,5.599999999999999645e+00,1.000000000000000000e+00,1.751022619933567270e+01
3.400000000000000355e+00,6.700000000000000178e+00,1.000000000000000056e-01,8.850531409892498758e+00
3.400000000000000355e+00,6.700000000000000178e+00,2.000000000000000111e-01,1.173077277660593687e+01
3.400000000000000355e+00,6.700000000000000178e+00,3.000000000000000444e-01,1.419980561012634901e+01
3.400000000000000355e+00,6.700000000000000178e+00,4.000000000000000222e-01,1.577229421071450588e+01
3.400000000000000355e+00,6.700000000000000178e+00,5.000000000000000000e-01,1.571771021335521112e+01
3.400000000000000355e+00,6.700000000000000178e+00,5.999999999999999778e-01,1.762032112623479918e+01
3.400000000000000355e+00,6.700000000000000178e+00,7.000000000000000666e-01,1.648566802835300038e+01
3.400000000000000355e+00,6.700000000000000178e+00,8.000000000000000444e-01,1.565165721281570477e+01
3.400000000000000355e+00,6.700000000000000178e+00,9.000000000000000222e-01,1.655103595987070975e+01
3.400000000000000355e+00,6.700000000000000178e+00,1.000000000000000000e+00,1.919579592377499822e+01
3.400000000000000355e+00,7.800000000000000711e+00,1.000000000000000056e-01,8.574240565069542797e+00
3.400000000000000355e+00,7.800000000000000711e+00,2.000000000000000111e-01,1.139783523812934440e+01
3.400000000000000355e+00,7.800000000000000711e+00,3.000000000000000444e-01,1.349877333528732493e+01
3.400000000000000355e+00,7.800000000000000711e+00,4.000000000000000222e-01,1.613991038109057996e+01
3.400000000000000355e+00,7.800000000000000711e+00,5.000000000000000000e-01,1.619594582461591514e+01
3.400000000000000355e+00,7.800000000000000711e+00,5.999999999999999778e-01,1.672103215785476849e+01
3.400000000000000355e+00,7.800000000000000711e+00,7.000000000000000666e-01,1.734172580460177571e+01
3.400000000000000355e+00,7.800000000000000711e+00,8.000000000000000444e-01,1.707531332689681847e+01
3.400000000000000355e+00,7.800000000000000711e+00,9.000000000000000222e-01,1.725566986614346376e+01
3.400000000000000355e+00,7.800000000000000711e+00,1.000000000000000000e+00,1.724861618281635955e+01
3.400000000000000355e+00,8.900000000000000355e+00,1.000000000000000056e-01,8.275719399638070684e+00
3.400000000000000355e+00,8.900000000000000355e+00,2.000000000000000111e-01,1.115298278197937343e+01
3.400000000000000355e+00,8.900000000000000355e+00,3.000000000000000444e-01,1.293342743079437263e+01
3.400000000000000355e+00,8.900000000000000355e+00,4.000000000000000222e-01,1.432981543588847551e+01
3.400000000000000355e+00,8.900000000000000355e+00,5.000000000000000000e-01,1.548241145308114142e+01
3.400000000000000355e+00,8.900000000000000355e+00,5.999999999999999778e-01,1.650221722992572992e+01
3.400000000000000355e+00,8.900000000000000355e+00,7.000000000000000666e-01,1.739142116143467121e+01
3.400000000000000355e+00,8.900000000000000355e+00,8.000000000000000444e-01,1.761860349704948092e+01
3.400000000000000355e+00,8.900000000000000355e+00,9.000000000000000222e-01,1.833186647123054058e+01
3.400000000000000355e+00,8.900000000000000355e+00,1.000000000000000000e+00,1.901793130066844029e+01
3.400000000000000355e+00,1.000000000000000000e+01,1.000000000000000056e-01,8.030416852462641586e+00
3.400000000000000355e+00,1.000000000000000000e+01,2.000000000000000111e-01,1.077396363896722598e+01
3.400000000000000355e+00,1.000000000000000000e+01,3.000000000000000444e-01,1.048835399467164997e+01
3.400000000000000355e+00,1.000000000000000000e+01,4.000000000000000222e-01,1.431002567349847254e+01
3.400000000000000355e+00,1.000000000000000000e+01,5.000000000000000000e-01,1.581175080126849153e+01
3.400000000000000355e+00,1.000000000000000000e+01,5.999999999999999778e-01,1.585036307544815415e+01
3.400000000000000355e+00,1.000000000000000000e+01,7.000000000000000666e-01,1.670844491372710650e+01
3.400000000000000355e+00,1.000000000000000000e+01,8.000000000000000444e-01,1.747437669414546590e+01
3.400000000000000355e+00,1.000000000000000000e+01,9.000000000000000222e-01,1.733846691960194875e+01
3.400000000000000355e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.688426121896900511e+01
4.500000000000000000e+00,1.000000000000000056e-01,1.000000000000000056e-01,2.579606601951694955e+01
4.500000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01,3.533869993165036760e+01
4.500000000000000000e+00,1.000000000000000056e-01,3.000000000000000444e-01,4.225875638880005170e+01
4.500000000000000000e+00,1.000000000000000056e-01,4.000000000000000222e-01,4.730603376484747002e+01
4.500000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e-01,5.327894206648713293e+01
4.500000000000000000e+00,1.000000000000000056e-01,5.999999999999999778e-01,5.327857706972631036e+01
4.500000000000000000e+00,1.000000000000000056e-01,7.000000000000000666e-01,6.220735460037045783e+01
4.500000000000000000e+00,1.000000000000000056e-01,8.000000000000000444e-01,6.421280367480903806e+01
4.500000000000000000e+00,1.000000000000000056e-01,9.000000000000000222e-01,6.228909018850323775e+01
4.500000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,5.478441792474975358e+01
4.500000000000000000e+00,1.200000000000000178e+00,1.000000000000000056e-01,1.407166192702357677e+01
4.500000000000000000e+00,1.200000000000000178e+00,2.000000000000000111e-01,1.570439398354342586e+01
4.500000000000000000e+00,1.200000000000000178e+00,3.000000000000000444e-01,1.609557566293569408e+01
4.500000000000000000e+00,1.200000000000000178e+00,4.000000000000000222e-01,1.741711415105728378e+01
4.500000000000000000e+00,1.200000000000000178e+00,5.000000000000000000e-01,2.354194466892137427e+01
4.500000000000000000e+00,1.200000000000000178e+00,5.999999999999999778e-01,2.810679771793953563e+01
4.500000000000000000e+00,1.200000000000000178e+00,7.000000000000000666e-01,3.246324028175752829e+01
4.500000000000000000e+00,1.200000000000000178e+00,8.000000000000000444e-01,3.327386543974710520e+01
4.500000000000000000e+00,1.200000000000000178e+00,9.000000000000000222e-01,3.618981952916151101e+01
4.500000000000000000e+00,1.200000000000000178e+00,1.000000000000000000e+00,3.852392740297309359e+01
4.500000000000000000e+00,2.300000000000000266e+00,1.000000000000000056e-01,1.614427903387205632e+01
4.500000000000000000e+00,2.300000000000000266e+00,2.000000000000000111e-01,1.640348925168329686e+01
4.500000000000000000e+00,2.300000000000000266e+00,3.000000000000000444e-01,1.441984801103248159e+01
4.500000000000000000e+00,2.300000000000000266e+00,4.000000000000000222e-01,1.815607165982910942e+01
4.500000000000000000e+00,2.300000000000000266e+00,5.000000000000000000e-01,1.699169216999539245e+01
4.500000000000000000e+00,2.300000000000000266e+00,5.999999999999999778e-01,1.690745762726736601e+01
4.500000000000000000e+00,2.300000000000000266e+00,7.000000000000000666e-01,1.794875288501732058e+01
4.500000000000000000e+00,2.300000000000000266e+00,8.000000000000000444e-01,2.100938885465951955e+01
4.500000000000000000e+00,2.300000000000000266e+00,9.000000000000000222e-01,2.559830935392227858e+01
4.500000000000000000e+00,2.300000000000000266e+00,1.000000000000000000e+00,2.563000220694289055e+01
4.500000000000000000e+00,3.400000000000000355e+00,1.000000000000000056e-01,1.028026752462469418e+01
4.500000000000000000e+00,3.400000000000000355e+00,2.000000000000000111e-01,1.474322344950510733e+01
4.500000000000000000e+00,3.400000000000000355e+00,3.000000000000000444e-01,1.722029413207456727e+01
4.500000000000000000e+00,3.400000000000000355e+00,4.000000000000000222e-01,1.551017779250195261e+01
4.500000000000000000e+00,3.400000000000000355e+00,5.000000000000000000e-01,1.548529172529504727e+01
4.500000000000000000e+00,3.400000000000000355e+00,5.999999999999999778e-01,1.684459176302956251e+01
4.500000000000000000e+00,3.400000000000000355e+00,7.000000000000000666e-01,1.969694710090664103e+01
4.500000000000000000e+00,3.400000000000000355e+00,8.000000000000000444e-01,2.039505086946977741e+01
4.500000000000000000e+00,3.400000000000000355e+00,9.000000000000000222e-01,1.646076491402293840e+01
4.500000000000000000e+00,3.400000000000000355e+00,1.000000000000000000e+00,1.766348283772407157e+01
4.500000000000000000e+00,4.500000000000000000e+00,1.000000000000000056e-01,9.371929046962431897e+00
4.500000000000000000e+00,4.500000000000000000e+00,2.000000000000000111e-01,1.335438075075140141e+01
4.500000000000000000e+00,4.500000000000000000e+00,3.000000000000000444e-01,1.437202573903978120e+01
4.500000000000000000e+00,4.500000000000000000e+00,4.000000000000000222e-01,1.761644234566699652e+01
4.500000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e-01,1.535392302622490845e+01
4.500000000000000000e+00,4.500000000000000000e+00,5.999999999999999778e-01,2.028877746925508774e+01
4.500000000000000000e+00,4.500000000000000000e+00,7.000000000000000666e-01,1.617445325011141932e+01
4.500000000000000000e+00,4.500000000000000000e+00,8.000000000000000444e-01,1.644153063423953753e+01
4.500000000000000000e+00,4.500000000000000000e+00,9.000000000000000222e-01,1.878879785489406018e+01
4.500000000000000000e+00,4.500000000000000000e+00,1.000000000000000000e+00,1.691892657916452336e+01
4.500000000000000000e+00,5.599999999999999645e+00,1.000000000000000056e-01,9.861342231047773410e+00
4.500000000000000000e+00,5.599999999999999645e+00,2.000000000000000111e-01,1.239572067998523508e+01
4.500000000000000000e+00,5.599999999999999645e+00,3.000000000000000444e-01,1.460913053335340628e+01
4.500000000000000000e+00,5.599999999999999645e+00,4.000000000000000222e-01,1.837508958459638109e+01
4.500000000000000000e+00,5.599999999999999645e+00,5.000000000000000000e-01,1.734834381977883311e+01
4.500000000000000000e+00,5.599999999999999645e+00,5.999999999999999778e-01,1.861772799373762055e+01
4.500000000000000000e+00,5.599999999999999645e+00,7.000000000000000666e-01,1.774609678539918178e+01
4.500000000000000000e+00,5.599999999999999645e+00,8.000000000000000444e-01,1.878298881930982134e+01
4.500000000000000000e+00,5.599999999999999645e+00,9.000000000000000222e-01,1.878985420351473934e+01
4.500000000000000000e+00,5.599999999999999645e+00,1.000000000000000000e+00,1.711457249036067907e+01
4.500000000000000000e+00,6.700000000000000178e+00,1.000000000000000056e-01,8.276970032485056805e+00
4.500000000000000000e+00,6.700000000000000178e+00,2.000000000000000111e-01,1.168334757946393232e+01
4.500000000000000000e+00,6.700000000000000178e+00,3.000000000000000444e-01,1.403477965272485584e+01
4.500000000000000000e+00,6.700000000000000178e+00,4.000000000000000222e-01,1.527499267721670861e+01
4.500000000000000000e+00,6.700000000000000178e+00,5.000000000000000000e-01,1.655096922911628710e+01
4.500000000000000000e+00,6.700000000000000178e+00,5.999999999999999778e-01,1.766893004044910853e+01
4.500000000000000000e+00,6.700000000000000178e+00,7.000000000000000666e-01,1.676644223969523750e+01
4.500000000000000000e+00,6.700000000000000178e+00,8.000000000000000444e-01,1.856473429115234097e+01
4.500000000000000000e+00,6.700000000000000178e+00,9.000000000000000222e-01,1.736809633643346373e+01
4.500000000000000000e+00,6.700000000000000178e+00,1.000000000000000000e+00,1.847923735623587405e+01
4.500000000000000000e+00,7.800000000000000711e+00,1.000000000000000056e-01,7.927203586522912460e+00
4.500000000000000000e+00,7.800000000000000711e+00,2.000000000000000111e-01,1.112559278101133309e+01
4.500000000000000000e+00,7.800000000000000711e+00,3.000000000000000444e-01,1.336255757958350898e+01
4.500000000000000000e+00,7.800000000000000711e+00,4.000000000000000222e-01,1.489362455509254346e+01
4.500000000000000000e+00,7.800000000000000711e+00,5.000000000000000000e-01,1.466564067317370501e+01
4.500000000000000000e+00,7.800000000000000711e+00,5.999999999999999778e-01,1.674946439308739699e+01
4.500000000000000000e+00,7.800000000000000711e+00,7.000000000000000666e-01,1.738585130999185324e+01
4.500000000000000000e+00,7.800000000000000711e+00,8.000000000000000444e-01,1.827317114999909720e+01
4.500000000000000000e+00,7.800000000000000711e+00,9.000000000000000222e-01,1.828259663860768214e+01
4.500000000000000000e+00,7.800000000000000711e+00,1.000000000000000000e+00,1.765369317313697906e+01
4.500000000000000000e+00,8.900000000000000355e+00,1.000000000000000056e-01,6.960879340351771916e+00
4.500000000000000000e+00,8.900000000000000355e+00,2.000000000000000111e-01,1.068416195971806282e+01
4.500000000000000000e+00,8.900000000000000355e+00,3.000000000000000444e-01,1.279027644461944924e+01
4.500000000000000000e+00,8.900000000000000355e+00,4.000000000000000222e-01,1.599960149024950873e+01
4.500000000000000000e+00,8.900000000000000355e+00,5.000000000000000000e-01,1.544080737683428772e+01
4.500000000000000000e+00,8.900000000000000355e+00,5.999999999999999778e-01,1.649669008992263031e+01
4.500000000000000000e+00,8.900000000000000355e+00,7.000000000000000666e-01,1.688008185546500783e+01
4.500000000000000000e+00,8.900000000000000355e+00,8.000000000000000444e-01,1.766774430831878462e+01
4.500000000000000000e+00,8.900000000000000355e+00,9.000000000000000222e-01,1.815084512823581164e+01
4.500000000000000000e+00,8.900000000000000355e+00,1.000000000000000000e+00,1.779990803818427381e+01
4.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000056e-01,1.025372912723116769e+01
4.500000000000000000e+00,1.000000000000000000e+01,2.000000000000000111e-01,1.031352787838833507e+01
4.500000000000000000e+00,1.000000000000000000e+01,3.000000000000000444e-01,1.231896957473153975e+01
4.500000000000000000e+00,1.000000000000000000e+01,4.000000000000000222e-01,1.250167617095179295e+01
4.500000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e-01,1.484124286812078175e+01
4.500000000000000000e+00,1.000000000000000000e+01,5.999999999999999778e-01,1.583416691220987893e+01
4.500000000000000000e+00,1.000000000000000000e+01,7.000000000000000666e-01,1.671753298434677859e+01
4.500000000000000000e+00,1.000000000000000000e+01,8.000000000000000444e-01,1.668933203288075973e+01
4.500000000000000000e+00,1.000000000000000000e+01,9.000000000000000222e-01,1.766905965400207279e+01
4.500000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.805755134899943215e+01
5.599999999999999645e+00,1.000000000000000056e-01,1.000000000000000056e-01,2.326700832987686596e+01
5.599999999999999645e+00,1.000000000000000056e-01,2.000000000000000111e-01,3.502419047103439453e+01
5.599999999999999645e+00,1.000000000000000056e-01,3.000000000000000444e-01,4.208343662413128072e+01
5.599999999999999645e+00,1.000000000000000056e-01,4.000000000000000222e-01,4.331180353300862862e+01
5.599999999999999645e+00,1.000000000000000056e-01,5.000000000000000000e-01,5.050457581613583358e+01
5.599999999999999645e+00,1.000000000000000056e-01,5.999999999999999778e-01,5.193112785826644284e+01
5.599999999999999645e+00,1.000000000000000056e-01,7.000000000000000666e-01,4.974507589739600633e+01
5.599999999999999645e+00,1.000000000000000056e-01,8.000000000000000444e-01,5.896359350193862525e+01
5.599999999999999645e+00,1.000000000000000056e-01,9.000000000000000222e-01,5.878497241326027734e+01
5.599999999999999645e+00,1.000000000000000056e-01,1.000000000000000000e+00,6.456325448151315527e+01
5.599999999999999645e+00,1.200000000000000178e+00,1.000000000000000056e-01,1.328125583118438868e+01
5.599999999999999645e+00,1.200000000000000178e+00,2.000000000000000111e-01,1.566872155021922453e+01
5.599999999999999645e+00,1.200000000000000178e+00,3.000000000000000444e-01,1.482499746323686907e+01
5.599999999999999645e+00,1.200000000000000178e+00,4.000000000000000222e-01,1.898863734690303318e+01
5.599999999999999645e+00,1.200000000000000178e+00,5.000000000000000000e-01,2.424077109442383815e+01
5.599999999999999645e+00,1.200000000000000178e+00,5.999999999999999778e-01,2.658533915793956481e+01
5.599999999999999645e+00,1.200000000000000178e+00,7.000000000000000666e-01,2.915861880871645084e+01
5.599999999999999645e+00,1.200000000000000178e+00,8.000000000000000444e-01,3.379591181074334116e+01
5.599999999999999645e+00,1.200000000000000178e+00,9.000000000000000222e-01,3.633616531634825719e+01
5.599999999999999645e+00,1.200000000000000178e+00,1.000000000000000000e+00,3.808299681047478913e+01
5.599999999999999645e+00,2.300000000000000266e+00,1.000000000000000056e-01,1.098076778185902036e+01
5.599999999999999645e+00,2.300000000000000266e+00,2.000000000000000111e-01,1.472208020243186866e+01
5.599999999999999645e+00,2.300000000000000266e+00,3.000000000000000444e-01,1.485790074036102482e+01
5.599999999999999645e+00,2.300000000000000266e+00,4.000000000000000222e-01,1.691731806357034174e+01
5.599999999999999645e+00,2.300000000000000266e+00,5.000000000000000000e-01,1.713402956087795914e+01
5.599999999999999645e+00,2.300000000000000266e+00,5.999999999999999778e-01,1.706115107861661429e+01
5.599999999999999645e+00,2.300000000000000266e+00,7.000000000000000666e-01,2.027489589923844449e+01
5.599999999999999645e+00,2.300000000000000266e+00,8.000000000000000444e-01,2.070736635024515948e+01
5.599999999999999645e+00,2.300000000000000266e+00,9.000000000000000222e-01,2.758490123092600399e+01
5.599999999999999645e+00,2.300000000000000266e+00,1.000000000000000000e+00,2.633184652677921633e+01
5.599999999999999645e+00,3.400000000000000355e+00,1.000000000000000056e-01,9.637834240138515085e+00
5.599999999999999645e+00,3.400000000000000355e+00,2.000000000000000111e-01,1.437805181627614459e+01
5.599999999999999645e+00,3.400000000000000355e+00,3.000000000000000444e-01,1.580316129632519839e+01
5.599999999999999645e+00,3.400000000000000355e+00,4.000000000000000222e-01,1.554790807414874898e+01
5.599999999999999645e+00,3.400000000000000355e+00,5.000000000000000000e-01,1.838029072593113966e+01
5.599999999999999645e+00,3.400000000000000355e+00,5.999999999999999778e-01,1.764483087327955246e+01
5.599999999999999645e+00,3.400000000000000355e+00,7.000000000000000666e-01,1.637224915562000405e+01
5.599999999999999645e+00,3.400000000000000355e+00,8.000000000000000444e-01,1.732258156346651745e+01
5.599999999999999645e+00,3.400000000000000355e+00,9.000000000000000222e-01,1.811688147377571312e+01
5.599999999999999645e+00,3.400000000000000355e+00,1.000000000000000000e+00,1.727936318699052975e+01
5.599999999999999645e+00,4.500000000000000000e+00,1.000000000000000056e-01,8.796419857478712245e+00
5.599999999999999645e+00,4.500000000000000000e+00,2.000000000000000111e-01,1.310938917380174829e+01
5.599999999999999645e+00,4.500000000000000000e+00,3.000000000000000444e-01,1.571252516644996611e+01
5.599999999999999645e+00,4.500000000000000000e+00,4.000000000000000222e-01,1.731069731268411971e+01
5.599999999999999645e+00,4.500000000000000000e+00,5.000000000000000000e-01,1.735630720931083459e+01
5.599999999999999645e+00,4.500000000000000000e+00,5.999999999999999778e-01,1.790314141507093026e+01
5.599999999999999645e+00,4.500000000000000000e+00,7.000000000000000666e-01,1.952558060442211030e+01
5.599999999999999645e+00,4.500000000000000000e+00,8.000000000000000444e-01,1.845035375264814803e+01
5.599999999999999645e+00,4.500000000000000000e+00,9.000000000000000222e-01,1.767082240794044168e+01
5.599999999999999645e+00,4.500000000000000000e+00,1.000000000000000000e+00,1.682715535900812043e+01
5.599999999999999645e+00,5.599999999999999645e+00,1.000000000000000056e-01,8.208036849369054977e+00
5.599999999999999645e+00,5.599999999999999645e+00,2.000000000000000111e-01,1.211677892883276364e+01
5.599999999999999645e+00,5.599999999999999645e+00,3.000000000000000444e-01,1.448617698858121372e+01
5.599999999999999645e+00,5.599999999999999645e+00,4.000000000000000222e-01,1.482021788850656918e+01
5.599999999999999645e+00,5.599999999999999645e+00,5.000000000000000000e-01,1.768842032672192133e+01
5.599999999999999645e+00,5.599999999999999645e+00,5.999999999999999778e-01,1.672655866620030451e+01
5.599999999999999645e+00,5.599999999999999645e+00,7.000000000000000666e-01,1.778090626140595276e+01
5.599999999999999645e+00,5.599999999999999645e+00,8.000000000000000444e-01,1.603506297445256834e+01
5.599999999999999645e+00,5.599999999999999645e+00,9.000000000000000222e-01,2.014360300376186430e+01
5.599999999999999645e+00,5.599999999999999645e+00,1.000000000000000000e+00,1.989201165612713496e+01
5.599999999999999645e+00,6.700000000000000178e+00,1.000000000000000056e-01,7.767915240482961003e+00
5.599999999999999645e+00,6.700000000000000178e+00,2.000000000000000111e-01,1.130705255472887494e+01
5.599999999999999645e+00,6.700000000000000178e+00,3.000000000000000444e-01,1.387398447508314803e+01
5.599999999999999645e+00,6.700000000000000178e+00,4.000000000000000222e-01,1.523926292328387611e+01
5.599999999999999645e+00,6.700000000000000178e+00,5.000000000000000000e-01,1.656239029086641068e+01
5.599999999999999645e+00,6.700000000000000178e+00,5.999999999999999778e-01,1.770701908962416482e+01
5.599999999999999645e+00,6.700000000000000178e+00,7.000000000000000666e-01,1.857305949813659751e+01
5.599999999999999645e+00,6.700000000000000178e+00,8.000000000000000444e-01,1.942862405098807344e+01
5.599999999999999645e+00,6.700000000000000178e+00,9.000000000000000222e-01,1.758839518293985904e+01
5.599999999999999645e+00,6.700000000000000178e+00,1.000000000000000000e+00,1.663224046983021864e+01
5.599999999999999645e+00,7.800000000000000711e+00,1.000000000000000056e-01,7.429231459944874771e+00
5.599999999999999645e+00,7.800000000000000711e+00,2.000000000000000111e-01,1.084170508624517026e+01
5.599999999999999645e+00,7.800000000000000711e+00,3.000000000000000444e-01,1.290672714787292641e+01
5.599999999999999645e+00,7.800000000000000711e+00,4.000000000000000222e-01,1.475870206828164477e+01
5.599999999999999645e+00,7.800000000000000711e+00,5.000000000000000000e-01,1.568677503574028265e+01
5.599999999999999645e+00,7.800000000000000711e+00,5.999999999999999778e-01,1.676042508267843445e+01
5.599999999999999645e+00,7.800000000000000711e+00,7.000000000000000666e-01,1.771696116105504615e+01
5.599999999999999645e+00,7.800000000000000711e+00,8.000000000000000444e-01,1.858716463415202469e+01
5.599999999999999645e+00,7.800000000000000711e+00,9.000000000000000222e-01,1.729358963989916376e+01
5.599999999999999645e+00,7.800000000000000711e+00,1.000000000000000000e+00,1.536151893832181159e+01
