q11,q22,r,Vol
3.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e-01,-1.633366404301350627e+01
3.000000000000000000e+00,9.000000000000000000e+00,5.999999999999999778e-01,-1.759916226878207723e+01
3.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000666e-01,-1.770027839826337157e+01
3.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000444e-01,-1.789592501788025913e+01
3.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000222e-01,-1.814998580334957623e+01
3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.852932951794474903e+01
3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000056e-01,-1.020753560559227502e+01
3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000111e-01,-1.256705966877908054e+01
3.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000444e-01,-1.386809117347156217e+01
3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000222e-01,-1.471986092441961880e+01
3.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e-01,-1.566010344107817431e+01
3.000000000000000000e+00,1.000000000000000000e+01,5.999999999999999778e-01,-1.688552687186520629e+01
3.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000666e-01,-1.699184682646191646e+01
3.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000444e-01,-1.725296531859401128e+01
3.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000222e-01,-1.755528970911392506e+01
3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,-1.789233553155765932e+01
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,-2.022256611053471786e+01
4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,-2.708159121184417373e+01
4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01,-3.129136606685960942e+01
4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,-3.156517984902052376e+01
4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,-3.343004312952523094e+01
4.000000000000000000e+00,1.000000000000000000e+00,5.999999999999999778e-01,-3.519009730285686288e+01
4.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000666e-01,-3.899291240239479350e+01
4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,-4.174670874696811751e+01
4.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,-4.133621673352438108e+01
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.412102688146642748e+01
4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,-1.888323955615530281e+01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000111e-01,-2.315693159732477113e+01
4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000444e-01,-2.539501831434245105e+01
4.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,-2.497044874549911242e+01
4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,-3.032877402856517079e+01
4.000000000000000000e+00,2.000000000000000000e+00,5.999999999999999778e-01,-2.875354160345115062e+01
4.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000666e-01,-3.095704660667325214e+01
4.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000444e-01,-3.102285363847058619e+01
4.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000222e-01,-3.199938810505741316e+01
4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-3.333563004847838585e+01
4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,-1.591061887647809137e+01
4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000111e-01,-1.903001088733182655e+01
4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000444e-01,-2.205484288747449639e+01
4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,-2.006325206963742147e+01
4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01,-2.463801073892924620e+01
4.000000000000000000e+00,3.000000000000000000e+00,5.999999999999999778e-01,-2.678583996974712633e+01
4.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000666e-01,-2.863382008333368489e+01
4.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000444e-01,-2.903771873996139163e+01
4.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000222e-01,-2.897708536892692166e+01
4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-2.993709314400699739e+01
4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,-1.236334969100155767e+01
4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000111e-01,-1.758133337636402871e+01
4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000444e-01,-1.931917584206652805e+01
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,-2.119759991317413750e+01
4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,-1.888179466469543399e+01
4.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-01,-2.325891975909195608e+01
4.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000666e-01,-2.503146652427183128e+01
4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000444e-01,-2.533620289717885754e+01
4.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000222e-01,-2.559950978088743412e+01
4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-2.584058990657751664e+01
4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,-1.274234111439153416e+01
4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.598865717630758709e+01
4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000444e-01,-1.751212228122231096e+01
4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,-1.913409533130458229e+01
4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,-2.060678285842350732e+01
4.000000000000000000e+00,5.000000000000000000e+00,5.999999999999999778e-01,-2.095001153070481337e+01
4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000666e-01,-2.256993661681431362e+01
4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000444e-01,-2.271196440629901758e+01
4.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000222e-01,-2.282455784523200393e+01
4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-2.309159010299484294e+01
4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000056e-01,-1.202666746164647193e+01
4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000111e-01,-1.483328416620654266e+01
4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000444e-01,-1.620557785759234903e+01
4.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000222e-01,-1.764294595778351749e+01
4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e-01,-1.903184238860750099e+01
4.000000000000000000e+00,6.000000000000000000e+00,5.999999999999999778e-01,-1.928329071444082388e+01
4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000666e-01,-2.079497956354789068e+01
4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000444e-01,-2.089345882794956921e+01
4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000222e-01,-2.102077928822565056e+01
4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-2.099820885599530129e+01
4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000056e-01,-1.122131835845365977e+01
4.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000111e-01,-1.392887504742586380e+01
4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000444e-01,-1.522262166852624254e+01
4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000222e-01,-1.653136662661712819e+01
4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e-01,-1.783367183653300359e+01
4.000000000000000000e+00,7.000000000000000000e+00,5.999999999999999778e-01,-1.917893891480300539e+01
4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000666e-01,-1.950024806474002403e+01
4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000444e-01,-1.953964069067513165e+01
4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000222e-01,-1.971333156865233249e+01
4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,-2.000569420666436216e+01
4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000056e-01,-1.038527382766688234e+01
4.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000111e-01,-1.316699815934980933e+01
4.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000444e-01,-1.440349988865540531e+01
4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000222e-01,-1.564033259229036865e+01
4.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01,-1.684952142346477189e+01
4.000000000000000000e+00,8.000000000000000000e+00,5.999999999999999778e-01,-1.823527356792421372e+01
4.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000666e-01,-1.835393957030472478e+01
4.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000444e-01,-1.845684800602453990e+01
4.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000222e-01,-1.872292357673331864e+01
4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,-1.899417623561248192e+01
4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000056e-01,-9.970203447290812093e+00
4.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000111e-01,-1.254697133612776128e+01
4.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000444e-01,-1.374726049245398940e+01
4.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000222e-01,-1.490366353511350539e+01
4.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e-01,-1.605103021874752756e+01
4.000000000000000000e+00,9.000000000000000000e+00,5.999999999999999778e-01,-1.731784761333937794e+01
4.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000666e-01,-1.747831736869667552e+01
4.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000444e-01,-1.768213999207969778e+01
4.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000222e-01,-1.772631276110652720e+01
4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.812208841108079582e+01
4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000056e-01,-9.381088990599323552e+00
4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000111e-01,-1.200610534710345867e+01
4.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000444e-01,-1.325333848201816878e+01
4.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000222e-01,-1.434670136817091013e+01
4.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e-01,-1.538009550227817712e+01
4.000000000000000000e+00,1.000000000000000000e+01,5.999999999999999778e-01,-1.651541932611118568e+01
4.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000666e-01,-1.674999724543148361e+01
4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000444e-01,-1.705001261503045029e+01
4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000222e-01,-1.736641728036812538e+01
4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,-1.767436871737174897e+01
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,-2.122968937023657432e+01
5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,-2.778581163858976666e+01
5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01,-2.853630923839651956e+01
5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,-3.152296383585603934e+01
5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,-3.348720339481714348e+01
5.000000000000000000e+00,1.000000000000000000e+00,5.999999999999999778e-01,-3.567324396118198138e+01
5.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000666e-01,-3.659874625576051699e+01
5.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,-3.807958049393509725e+01
5.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,-4.314576453016338320e+01
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.029427903364245367e+01
5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,-1.728041855101224300e+01
5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000111e-01,-2.201860164287391086e+01
5.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000444e-01,-2.497240530925047608e+01
5.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,-2.782241965444507059e+01
5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,-2.998629658699088196e+01
5.000000000000000000e+00,2.000000000000000000e+00,5.999999999999999778e-01,-3.257773819602680732e+01
5.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000666e-01,-3.479203374598667153e+01
5.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000444e-01,-2.968649413959078842e+01
5.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000222e-01,-3.291650289999972046e+01
5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-3.335454052518341683e+01
5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,-1.518640546788691381e+01
5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000111e-01,-1.847481653084635056e+01
5.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000444e-01,-2.013923291923551062e+01
5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,-2.265178913830815333e+01
5.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01,-2.145417586115106801e+01
5.000000000000000000e+00,3.000000000000000000e+00,5.999999999999999778e-01,-2.650782049029026410e+01
5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000666e-01,-2.859195903903914981e+01
5.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000444e-01,-2.898926870764372055e+01
5.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000222e-01,-2.891661858286884268e+01
5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-2.986382786542311862e+01
5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,-1.339078938942695451e+01
5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000111e-01,-1.695218449762549895e+01
5.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000444e-01,-1.886193887664715518e+01
5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,-1.852330300905624227e+01
5.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,-2.249756262322002343e+01
5.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-01,-2.298884569492121344e+01
5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000666e-01,-2.488043368003306455e+01
5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000444e-01,-2.514952136208831490e+01
5.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000222e-01,-2.537417647905135354e+01
5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-2.572761465413423565e+01
5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,-1.167999374003591662e+01
5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.542008229097639926e+01
5.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000444e-01,-1.707055309032344326e+01
5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,-1.872829589782793036e+01
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,-2.029190744288018777e+01
5.000000000000000000e+00,5.000000000000000000e+00,5.999999999999999778e-01,-2.067659185427576318e+01
5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000666e-01,-2.236285908128712308e+01
5.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000444e-01,-2.274098556357574807e+01
5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000222e-01,-2.278738002371869698e+01
5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-2.297417825211428521e+01
5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000056e-01,-1.133102754084324992e+01
5.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000111e-01,-1.428647730370156488e+01
5.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000444e-01,-1.576982256551275086e+01
5.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000222e-01,-1.720909758602731188e+01
5.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e-01,-1.880208061330441183e+01
5.000000000000000000e+00,6.000000000000000000e+00,5.999999999999999778e-01,-1.902494834203899643e+01
5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000666e-01,-2.049848758900669310e+01
5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000444e-01,-2.081659051167464725e+01
5.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000222e-01,-2.090343602457798866e+01
5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-2.111982844784752800e+01
5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000056e-01,-1.036556154675688113e+01
5.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000111e-01,-1.342056948679749695e+01
5.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000444e-01,-1.620110789326608725e+01
5.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000222e-01,-1.610872930028988392e+01
5.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e-01,-1.757825081292329017e+01
5.000000000000000000e+00,7.000000000000000000e+00,5.999999999999999778e-01,-1.890428952911252836e+01
5.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000666e-01,-1.927497307786362057e+01
5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000444e-01,-1.938270983091354438e+01
5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000222e-01,-1.953352264441561914e+01
5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,-1.984899951487431835e+01
5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000056e-01,-9.877323459560924945e+00
5.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000111e-01,-1.268512941560562979e+01
5.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000444e-01,-1.403412048350059749e+01
5.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000222e-01,-1.527666185219818473e+01
5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01,-1.659483937268014486e+01
5.000000000000000000e+00,8.000000000000000000e+00,5.999999999999999778e-01,-1.811915391018148824e+01
5.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000666e-01,-1.812897515461162712e+01
5.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000444e-01,-1.827998415667907395e+01
5.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000222e-01,-1.884452183648062018e+01
5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,-1.884851069409816304e+01
5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000056e-01,-9.232687763162470418e+00
5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000111e-01,-1.207116985767077288e+01
5.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000444e-01,-1.336553555934752779e+01
5.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000222e-01,-1.454813282916815709e+01
5.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e-01,-1.579306382581250112e+01
5.000000000000000000e+00,9.000000000000000000e+00,5.999999999999999778e-01,-1.704442984829886143e+01
5.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000666e-01,-1.724654969935189541e+01
5.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000444e-01,-1.742622940822184674e+01
5.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000222e-01,-1.779459082789901814e+01
5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.810097138343573775e+01
5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000056e-01,-8.681481142757215608e+00
5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000111e-01,-1.153784564457270712e+01
5.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000444e-01,-1.284745779963904688e+01
5.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000222e-01,-1.396165124466547702e+01
5.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e-01,-1.512654787838880921e+01
5.000000000000000000e+00,1.000000000000000000e+01,5.999999999999999778e-01,-1.629308405748698263e+01
5.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000666e-01,-1.651739542918359405e+01
5.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000444e-01,-1.685529878746872612e+01
5.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000222e-01,-1.716408177954927083e+01
5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,-1.750167832730909367e+01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,-2.104606673210187751e+01
6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,-2.498357392045266323e+01
6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01,-2.537907651753866389e+01
6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,-3.257127333482223719e+01
6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,-3.231064594197990658e+01
6.000000000000000000e+00,1.000000000000000000e+00,5.999999999999999778e-01,-3.588919587688304347e+01
6.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000666e-01,-3.636206370832947243e+01
6.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,-3.778981169403625273e+01
6.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,-3.780729265949501894e+01
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.250687351561787608e+01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,-1.683365330895510681e+01
6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000111e-01,-2.183758018488887842e+01
6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000444e-01,-2.411036598397198816e+01
6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,-2.759763883735946521e+01
6.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,-2.976241981292661620e+01
6.000000000000000000e+00,2.000000000000000000e+00,5.999999999999999778e-01,-2.930575361966181447e+01
6.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000666e-01,-3.266922035772238786e+01
6.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000444e-01,-3.266531920204744210e+01
6.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000222e-01,-3.560344756559516810e+01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-3.040429515837046992e+01
6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,-1.445506100075031064e+01
6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000111e-01,-1.796986898240465180e+01
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000444e-01,-2.127567430827020800e+01
6.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000222e-01,-2.258394381922710181e+01
6.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01,-2.414294033683785301e+01
6.000000000000000000e+00,3.000000000000000000e+00,5.999999999999999778e-01,-2.629352118528216664e+01
6.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000666e-01,-2.844934716366571337e+01
6.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000444e-01,-2.592631139945437013e+01
6.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000222e-01,-2.936581990342617843e+01
6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,-2.990545462398576504e+01
6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000056e-01,-1.269059014751681502e+01
6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000111e-01,-1.571770254186138871e+01
6.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000444e-01,-1.646463373679287656e+01
6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000222e-01,-2.073206180212824634e+01
6.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,-2.224058231008011433e+01
6.000000000000000000e+00,4.000000000000000000e+00,5.999999999999999778e-01,-2.277350319395416278e+01
6.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000666e-01,-2.467720251616670168e+01
6.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000444e-01,-2.505485031080592506e+01
6.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000222e-01,-2.543688512660371970e+01
6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-2.539627626576108455e+01
6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000056e-01,-1.143070169084347043e+01
6.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.491182267853726984e+01
6.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000444e-01,-1.668982887912260438e+01
6.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,-1.857401053465593321e+01
6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,-2.025416503562811243e+01
6.000000000000000000e+00,5.000000000000000000e+00,5.999999999999999778e-01,-2.044769860016075569e+01
6.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000666e-01,-2.216967178183073273e+01
6.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000444e-01,-2.259772103649821773e+01
6.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000222e-01,-2.269179710102473280e+01
6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,-2.287190474550846631e+01
6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000056e-01,-1.032587705608364814e+01
6.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000111e-01,-1.379329192363894308e+01
6.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000444e-01,-1.627029390020929256e+01
6.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000222e-01,-1.706192101025003183e+01
6.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e-01,-1.859833864435308115e+01
6.000000000000000000e+00,6.000000000000000000e+00,5.999999999999999778e-01,-1.878231895697542697e+01
6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000666e-01,-2.038287026129069091e+01
6.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000444e-01,-2.066382093654184260e+01
6.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-2.097309269144685118e+01
6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000056e-01,-9.927432380504576770e+00
6.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000111e-01,-1.299156721894609134e+01
6.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000444e-01,-1.453457893407312973e+01
6.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000222e-01,-1.591422488721699402e+01
6.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e-01,-1.735366439360332791e+01
6.000000000000000000e+00,7.000000000000000000e+00,5.999999999999999778e-01,-1.865891037962001064e+01
6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000666e-01,-1.897999308009513797e+01
6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000444e-01,-1.923566122186768368e+01
6.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000222e-01,-1.938321560132932930e+01
