time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.482028007507324219e+00,2.786303515624999338e-01,1.647495366189178689e+00,8.557006687277044499e-01,5.355276133396356109e+00,1.375552147757953758e+00
1.492030620574951172e+00,2.870503124999999600e-01,1.705786636128832967e+00,8.417761319540475462e-01,5.827604201577243792e+00,6.246642388613772301e-01
1.502044200897216797e+00,2.952887109374999763e-01,1.768679848432144208e+00,8.227225600000016570e-01,6.280791712776846225e+00,-1.474442602989703699e-01
1.512057542800903320e+00,3.031412890624999856e-01,1.836175003099112413e+00,7.842115250363113077e-01,6.740522326728812352e+00,-1.017543748197564435e+00
1.522070884704589844e+00,3.106080468749999324e-01,1.909806080917623161e+00,7.456809009738274430e-01,7.353297083704157799e+00,-1.997625294664139517e+00
1.532084226608276367e+00,3.175755078124999353e-01,1.988039101099790873e+00,6.958177404223913065e-01,7.812878151435671548e+00,-3.028612571497169448e+00
1.542098522186279297e+00,3.239074999999999593e-01,2.072408044433501129e+00,6.322953160488560265e-01,8.424850522590155322e+00,-4.030378050589316530e+00
1.552111387252807617e+00,3.294451562499999819e-01,2.159844949342982545e+00,5.530541171988497817e-01,8.732456128043850185e+00,-5.200796674178878476e+00
1.562124967575073242e+00,3.340976953124999427e-01,2.254951758191892530e+00,4.646229333333294353e-01,9.497782590052821661e+00,-5.743248229643077352e+00
1.572138547897338867e+00,3.376835546874999427e-01,2.357728470980230639e+00,3.580996266666666705e-01,1.026373279892803936e+01,-5.614506612913189976e+00
1.582152366638183594e+00,3.402254296874999695e-01,2.466641106920111071e+00,2.538367296016788011e-01,1.087623400807562390e+01,-5.546369626954500198e+00
1.592166185379028320e+00,3.416325390624999625e-01,2.581689666011533824e+00,1.405167610294985880e-01,1.148897958599535229e+01,-5.439714057324181340e+00
1.602179765701293945e+00,3.419729687499999393e-01,2.704408129042385589e+00,3.399679999999768304e-02,1.225520334200365902e+01,-5.180371029024272822e+00
1.612193346023559570e+00,3.414055859374999780e-01,2.833262515224779232e+00,-5.666133333332947636e-02,1.286796350910377029e+01,-4.932614239236082554e+00
1.622206926345825195e+00,3.401346484374999646e-01,2.965184862982944480e+00,-1.269213866666679957e-01,1.317434359265389432e+01,-4.856070551936226387e+00
1.632220745086669922e+00,3.383417187499999645e-01,3.100175172316880889e+00,-1.790455503440394336e-01,1.348040271423458591e+01,-4.749357783471806371e+00
1.642234086990356445e+00,3.361856640624999448e-01,3.238233443226588459e+00,-2.153181932903183993e-01,1.378743203194528633e+01,-4.597337254503452542e+00
1.652248144149780273e+00,3.338253515624999279e-01,3.376291714136296029e+00,-2.356999228608178398e-01,1.378644726226537109e+01,-4.608967527297513911e+00
1.662261724472045898e+00,3.314650390624999665e-01,3.511282023470232438e+00,-2.357111466666628186e-01,1.348072367620397216e+01,-4.804107401886682283e+00
1.672275304794311523e+00,3.291274218749999370e-01,3.646272332804168848e+00,-2.334446933333362839e-01,1.348072367620397216e+01,-4.793540949905926496e+00
1.682288885116577148e+00,3.269713671874999728e-01,3.778194680562334096e+00,-2.153130666666630832e-01,1.317434359265389432e+01,-4.946144079691746853e+00
1.692302703857421875e+00,3.249968749999999629e-01,3.905515085956842380e+00,-1.971767453155887084e-01,1.271447074183490145e+01,-5.150953639077901158e+00
1.702315807342529297e+00,3.232493359374999375e-01,4.029767529775579504e+00,-1.745252173913068861e-01,1.240898428779238039e+01,-5.275617256284308887e+00
1.712330341339111328e+00,3.217060546874999649e-01,4.147884050442773862e+00,-1.541041500809419429e-01,1.179450993001847436e+01,-5.398970100801335548e+00
1.722343683242797852e+00,3.203443359374999466e-01,4.262932609534196615e+00,-1.359904378675700909e-01,1.148952669328771670e+01,-5.241157441638614856e+00
1.732357263565063477e+00,3.191414843749999508e-01,4.374913207049848651e+00,-1.201220266666662428e-01,1.118287304957831907e+01,-5.074180188373995648e+00
1.742370367050170898e+00,3.181201953124999648e-01,4.479223900626072563e+00,-1.019952569169946394e-01,1.041741890827016270e+01,-4.584760113414783511e+00
1.752383947372436523e+00,3.171896874999999283e-01,4.580466632626524870e+00,-9.292458666667031963e-02,1.011054275715297912e+01,-3.915660695667599001e+00
1.762397527694702148e+00,3.163953515624999824e-01,4.677107422263319769e+00,-7.932586666666126274e-02,9.650972631827794856e+00,-3.323515883266870308e+00
1.772411108016967773e+00,3.157371874999999606e-01,4.769146269536458149e+00,-6.572714666666884531e-02,9.191402506502699410e+00,-2.879641097573766739e+00
1.782424926757812500e+00,3.151924999999999311e-01,4.856583174445940010e+00,-5.439358491464783840e-02,8.731624485356524801e+00,-2.422212913278309898e+00
1.792438507080078125e+00,3.147385937499999620e-01,4.939418136991764463e+00,-4.532906666666357970e-02,8.272262255852421475e+00,-2.136476784529819817e+00
1.802452325820922852e+00,3.143527734374999549e-01,5.017651157173932397e+00,-3.852878931454083167e-02,7.812506118476886030e+00,-1.889244160232704584e+00
1.812465667724609375e+00,3.140123437499999781e-01,5.091282234992442923e+00,-3.399760946688975410e-02,7.353297083704135595e+00,-1.689810141400120758e+00
1.822485923767089844e+00,3.136946093749999331e-01,5.160311370447296930e+00,-3.170920719520768649e-02,6.888959240383457860e+00,-1.631122263430149877e+00
1.832492828369140625e+00,3.133541796874999563e-01,5.226272544326379332e+00,-3.401947965309975314e-02,6.591566173776108428e+00,-1.561289111854390121e+00
1.842506647109985352e+00,3.129683593749999493e-01,5.287631775841805215e+00,-3.852878931454083167e-02,6.127455779197562791e+00,-1.617046710011512234e+00
1.852520227432250977e+00,3.125144531249999802e-01,5.344389064993573690e+00,-4.532906666666357970e-02,5.668031545676646132e+00,-1.707086136202472515e+00
1.862533569335937500e+00,3.119243749999999760e-01,5.396544411781685646e+00,-5.892918974261333875e-02,5.208585434290462501e+00,-1.822297885651987137e+00
1.872547388076782227e+00,3.112208203124999795e-01,5.445631796994025997e+00,-7.025838051474929402e-02,4.901964623358014528e+00,-2.042863472476393216e+00
