time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.652247428894042969e+00,3.464439453124999457e-01,3.377825694924181832e+00,-2.357167589704533550e-01,1.378743203194528633e+01,-4.618957470824299527e+00
1.662261486053466797e+00,3.440609374999999415e-01,3.514349985046004043e+00,-2.379662682729398182e-01,1.363326451490689450e+01,-4.719850574995246184e+00
1.672275066375732422e+00,3.417914062499999295e-01,3.647806313592054650e+00,-2.266453333333345310e-01,1.332753363442891015e+01,-4.887869987911124703e+00
1.682288885116577148e+00,3.396353515624999653e-01,3.779728661350219898e+00,-2.153079402871324599e-01,1.317402992527471994e+01,-4.958115638475401710e+00
1.692301988601684570e+00,3.377062499999999301e-01,3.907049066744728183e+00,-1.926577075098849234e-01,1.271537896156501901e+01,-5.164825566898890941e+00
1.702316045761108398e+00,3.359814062499999476e-01,4.031301510563465307e+00,-1.722422513213638928e-01,1.240780253603886507e+01,-5.289973442886434007e+00
1.712329387664794922e+00,3.345062109374999371e-01,4.150952012018544579e+00,-1.473229743565333538e-01,1.194910776101918692e+01,-5.370772763763260294e+00
1.722343444824218750e+00,3.332125781249999363e-01,4.266000571109968220e+00,-1.291816884910243213e-01,1.148870605188787586e+01,-5.255889908963665924e+00
1.732356786727905273e+00,3.320778124999999581e-01,4.376447187837734454e+00,-1.133253648896380555e-01,1.102994562555624647e+01,-5.118477831864087335e+00
1.742370128631591797e+00,3.311699999999999644e-01,4.471553996686644439e+00,-9.066029191171155743e-02,9.498008733117897506e+00,-4.742436485580336480e+00
1.752384901046752930e+00,3.303075781249999454e-01,4.572796728687096746e+00,-8.611497488394428967e-02,1.010933926438340968e+01,-3.945411060934617797e+00
1.762398242950439453e+00,3.295586328124999742e-01,4.670971499111777447e+00,-7.479474082715967254e-02,9.804396111605512942e+00,-3.337217264275468054e+00
1.772411108016967773e+00,3.289231640624999398e-01,4.763010346384915827e+00,-6.346522656380561289e-02,9.192059082151425642e+00,-2.904322231639433483e+00
